case_id,n_tumor_components,laterality,left_frac,bbox_extent_x,bbox_extent_y,bbox_extent_z,bbox_voxels,t1ce_brain_mean,t1ce_brain_std,t1ce_brain_p1,t1ce_brain_p99
BraTS2021_01391,4,left,0.013306236996177482,146,178,142,3690296,417.393152897991,104.53756530376907,152.0,784.0
BraTS2021_01392,4,right,0.9568855594517055,121,166,142,2852212,445.43365047262114,137.91110232612684,153.0,1003.0
BraTS2021_01393,1,right,1.0,127,165,138,2891790,413.74193422523695,123.01693061506857,145.0,946.0
BraTS2021_01394,2,left,0.0,135,168,138,3129840,340.4966454160856,99.46766199392646,107.0,751.0
BraTS2021_01395,1,left,0.0,141,174,136,3336624,230.42277182760282,81.85256681047105,52.0,543.0
BraTS2021_01396,1,left,0.0,128,175,137,3068800,641.0528218978446,191.61692927467192,178.0,1336.0
BraTS2021_01397,1,right,1.0,136,170,137,3167440,296.9167800074543,71.96681772406744,107.0,493.0
BraTS2021_01398,1,right,0.9173758865248227,145,161,138,3221610,379.80787903719215,140.0470933103973,125.0,1004.0
BraTS2021_01399,8,left,0.0,127,172,144,3145536,402.4620828232142,118.48410334467893,147.0,880.0
BraTS2021_01400,1,right,0.9981083997451865,126,171,142,3059532,261.7288123213056,86.45522666319096,49.0,577.0
BraTS2021_01401,1,right,0.9961783834004335,136,177,142,3418224,397.35424525694924,124.02348972674753,134.0,934.0
BraTS2021_01402,4,right,0.9999867076072364,137,172,140,3298960,253.63642443186663,81.3400887952224,81.0,601.0
BraTS2021_01403,2,bilateral/midline,0.19309095879177202,139,171,137,3256353,367.2213284220059,122.61746019035866,124.0,841.0
BraTS2021_01404,5,bilateral/midline,0.5307968604496475,133,175,141,3281775,386.9732178374612,106.78275874634474,129.0,777.0
BraTS2021_01405,3,left,0.06894347548169116,132,168,144,3193344,400.4062327449295,113.69931927146717,144.0,850.0
BraTS2021_01406,9,right,0.9806922258376031,132,168,137,3038112,325.29231745483395,88.85718118446272,121.0,635.0
BraTS2021_01407,1,left,0.0,130,166,138,2978040,359.1679124420037,125.19563459404037,125.0,931.0
BraTS2021_01408,2,right,1.0,142,163,141,3263586,366.29521811803414,114.43289231340138,131.0,859.0
BraTS2021_01409,6,right,1.0,136,169,138,3171792,380.18463717053334,128.31722067488502,125.0,936.0
BraTS2021_01410,8,bilateral/midline,0.16868140692756572,141,183,143,3689829,417.49414233924824,126.79322914462777,126.0,910.0
BraTS2021_01411,2,right,1.0,136,176,132,3159552,493.15436244315623,162.08347663822568,18.0,931.0
BraTS2021_01412,1,left,0.0055818968934840864,142,175,146,3628100,477.4211040830601,187.39314444528716,15.0,911.0
BraTS2021_01413,4,right,0.918661277432486,146,177,140,3617880,242.5741658009652,119.69421460458143,13.0,740.0
BraTS2021_01414,1,left,0.0001408987683790011,129,156,130,2616120,632.6369203596661,167.8861076973331,37.0,961.0
BraTS2021_01415,9,right,1.0,141,169,138,3288402,429.76030777164743,161.8310936532015,18.0,843.0
BraTS2021_01416,2,bilateral/midline,0.15675665728114246,146,175,146,3730300,361.8645891188997,93.50904131780777,29.0,547.0
BraTS2021_01417,6,right,0.8798886797086027,142,179,129,3278922,308.1190730598472,126.26536977061697,14.0,690.0
BraTS2021_01418,6,right,0.9992322825200326,141,173,134,3268662,381.3460968115209,140.5524505540183,22.0,868.0
BraTS2021_01419,3,right,0.9162608199372206,128,169,130,2812160,411.3614141880679,142.86768013058872,23.0,762.0
BraTS2021_01420,4,left,0.0,147,170,140,3498600,459.55655322828835,148.83878909520195,22.0,686.0
BraTS2021_01421,3,left,0.03524476135676672,137,159,132,2875356,283.79548421457866,100.81603139571929,15.0,592.0
BraTS2021_01422,1,left,0.0,144,171,135,3324240,259.1318412897608,124.54238783412706,11.0,662.0
BraTS2021_01423,1,right,1.0,141,180,128,3248640,278.19044161944623,120.60390575740936,12.0,649.0
BraTS2021_01424,1,left,0.05652806441790439,139,177,136,3346008,287.4112774457166,128.38841011508046,13.0,738.0
BraTS2021_01425,3,bilateral/midline,0.22333561492158718,145,183,143,3794505,656.7353108009186,234.4301178397079,25.0,1385.0
BraTS2021_01426,2,left,0.0,148,166,139,3414952,61.42458234542101,20.816663111986657,4.0,118.0
BraTS2021_01427,1,right,1.0,142,154,136,2974048,48.709124238241984,16.38136040354131,3.0,109.0
BraTS2021_01428,3,left,0.004782627429014606,143,164,142,3330184,51.218521752700205,18.139437385289675,3.0,106.0
BraTS2021_01429,3,left,0.00034150032476011274,144,169,135,3285360,44.74727126279806,16.977852718510857,4.0,107.0
BraTS2021_01430,6,left,0.00415808510058439,155,164,139,3533380,51.716793729497724,16.363715378987774,2.0,102.0
BraTS2021_01431,1,bilateral/midline,0.8314228731441003,133,159,133,2812551,326.1913029435873,96.12759405049079,16.0,493.0
BraTS2021_01432,2,bilateral/midline,0.21970575912855717,144,167,133,3198384,409.29815607987405,104.86611534903305,29.0,534.0
BraTS2021_01433,1,left,0.0,145,176,135,3445200,340.11332809177424,91.86602585235781,21.0,519.0
BraTS2021_01434,1,left,0.000164257555847569,131,167,130,2844010,361.7055520012374,134.33236482591875,16.0,650.0
BraTS2021_01435,1,right,1.0,150,168,140,3528000,345.86486203190117,94.45375348686734,20.0,535.0
BraTS2021_01436,1,left,0.0,139,163,129,2922753,48.9227511027124,14.950027070435981,3.0,94.0
BraTS2021_01437,2,left,0.0,135,162,137,2996190,65.99868600649991,21.00813687350617,3.0,131.0
BraTS2021_01438,3,left,0.0,149,161,133,3190537,48.38018220895607,15.384088504940603,4.0,89.0
BraTS2021_01439,1,right,1.0,145,175,132,3349500,51.51603364204601,17.66755999364702,3.0,100.0
BraTS2021_01440,1,left,2.8217500493806258e-05,131,171,145,3248145,54.410268068210186,20.154985650668333,2.0,106.0
BraTS2021_01441,2,right,0.9978125383765197,148,176,146,3803008,319.9185724968284,175.18947263205823,45.0,909.0
BraTS2021_01442,7,left,0.0,138,167,136,3134256,91.75310289712664,21.30620564613358,37.0,175.0
BraTS2021_01443,9,left,0.0,144,170,138,3378240,1254.048949894329,524.4576050056927,125.0,2375.0
BraTS2021_01444,4,left,0.0033415186667221605,139,161,138,3088302,295.74247096096065,72.16913196167246,130.0,568.0
BraTS2021_01445,2,right,0.983311674988031,134,172,139,3203672,128.8045629332182,31.647387770891516,28.0,242.0
BraTS2021_01446,8,right,1.0,134,167,137,3065786,335.651322011303,45.74376917453932,197.0,465.0
BraTS2021_01447,1,right,1.0,141,175,137,3380475,273.13729340298437,70.92949281976134,51.0,478.0
BraTS2021_01448,10,right,1.0,143,173,134,3315026,263.98681107605347,51.98305091133634,107.0,355.0
BraTS2021_01449,2,left,0.0,142,166,139,3276508,702.418273750931,203.14637324249875,137.0,1301.0
BraTS2021_01450,28,left,0.0,136,170,139,3213680,703.2870851566921,173.08421077660887,127.0,1073.0
BraTS2021_01451,2,right,1.0,141,180,137,3477060,237.36058473557136,61.54903756077738,79.0,433.0
BraTS2021_01452,1,left,0.0,144,166,141,3370464,603.3975714877588,260.8286235014128,57.0,1213.0
BraTS2021_01453,3,right,1.0,143,163,119,2773771,698.1704180827098,264.3467705510959,54.0,1322.0
BraTS2021_01454,10,left,0.0007600581022193697,143,173,138,3413982,192.40617389657038,38.59241056035686,78.0,308.0
BraTS2021_01455,6,left,0.10954419685048336,141,166,134,3136404,340.30782502964837,72.28840157900801,167.0,634.0
BraTS2021_01456,4,right,1.0,133,159,134,2833698,105.4425612306862,26.60079369199165,33.0,216.0
BraTS2021_01457,2,left,0.0,135,162,132,2886840,82.27525044653258,17.505542828562454,20.0,120.0
BraTS2021_01458,6,left,0.029110610378421366,133,158,128,2689792,79.25397387676831,21.21054748291931,25.0,151.0
BraTS2021_01459,6,left,0.0,142,163,137,3171002,66.71634106126744,20.50152966720382,19.0,116.0
BraTS2021_01460,10,left,0.00035935029466724165,139,171,138,3280122,88.58684318767546,29.02458533918996,28.0,210.0
BraTS2021_01461,9,left,0.0,135,172,137,3181140,56.88305080206743,16.554710787005433,19.0,119.0
BraTS2021_01462,18,right,0.9999321671739997,145,175,138,3501750,124.20791234426217,40.71303941547274,16.0,209.0
BraTS2021_01463,3,left,0.01177912439572411,140,168,140,3292800,67.38381269488251,19.10256767161535,20.0,141.0
BraTS2021_01464,1,right,1.0,147,165,139,3371445,74.28521464510924,18.474017396217914,16.0,124.0
BraTS2021_01465,2,right,0.9015422972837527,136,175,142,3379600,88.51489460500109,32.405406898635,29.0,271.0
BraTS2021_01466,9,left,0.0,140,166,141,3276840,80.10159630891535,18.832623547610744,23.0,135.0
BraTS2021_01467,4,right,0.9813567873325119,138,173,137,3270738,116.79484823964444,28.120263744410867,37.0,217.0
BraTS2021_01468,2,left,0.0,133,168,143,3195192,1026.533556135532,202.02674609219054,484.0,1528.0
BraTS2021_01469,18,left,0.07756658320054632,143,169,137,3310879,257.2423145478722,40.143286970317625,131.0,327.0
BraTS2021_01470,3,right,1.0,138,171,130,3067740,306.80847143191437,63.90976112879407,93.0,460.0
BraTS2021_01471,12,right,0.8737270774245967,152,169,130,3339440,563.1450910099355,146.82068685272512,171.0,1137.0
BraTS2021_01472,3,left,0.0,142,168,132,3148992,557.2536237313534,140.8441466171506,186.0,985.0
BraTS2021_01473,22,left,0.008949873055970196,130,170,135,2983500,694.4541947127897,121.07366379069741,298.0,1114.0
BraTS2021_01474,1,left,0.0,132,156,137,2821104,480.36050597501026,178.41171009940746,73.0,720.0
BraTS2021_01475,10,left,0.09554352190049059,144,180,142,3680640,126.3101851089434,33.7215602723365,33.0,207.0
BraTS2021_01476,8,right,1.0,137,163,135,3014685,1098.8142014458408,244.75744181593353,339.0,1581.0
BraTS2021_01477,7,right,0.9966535846044424,141,165,139,3233835,124.27106042795671,30.01543033255607,27.0,174.0
BraTS2021_01478,17,left,0.07190686151367365,134,172,139,3203672,114.10125470376121,25.900821320786356,34.0,158.0
BraTS2021_01479,3,bilateral/midline,0.7687896515655633,136,161,139,3043544,758.9913251588343,110.36694377868642,500.84000000000015,1145.0
BraTS2021_01480,5,left,0.0,135,165,131,2918025,897.6574210487988,265.4430199287813,192.0,1407.0
BraTS2021_01481,11,right,1.0,142,176,137,3423904,666.7782841451237,136.19322759675865,262.0,1065.0
BraTS2021_01482,21,left,0.0,145,182,140,3694600,10436.514363726195,2772.4843220608436,2590.0,16512.959999999963
BraTS2021_01483,3,right,1.0,136,158,135,2900880,901.4784675644195,123.66386133176738,539.0,1159.0
BraTS2021_01484,3,right,1.0,138,181,145,3621810,1129.8644668599927,253.47267739192895,326.0,1606.0
BraTS2021_01485,1,left,0.0,134,176,135,3183840,1119.8347893574835,207.65940623408687,507.0,1575.0
BraTS2021_01486,5,right,0.9940097996043812,134,166,140,3114160,804.3022635219169,106.32312632829588,505.0,1034.0
BraTS2021_01487,5,right,0.9913534850389446,133,160,138,2936640,277.1828837906249,40.80601456391788,137.0,347.0
BraTS2021_01488,3,right,0.9728012748729434,146,163,139,3307922,302.495004138624,54.76623773395573,139.0,411.0
BraTS2021_01489,17,bilateral/midline,0.7944500231928678,139,173,142,3414674,699.1764920412548,146.75030043879536,256.0,970.0
BraTS2021_01490,8,left,0.08631023312060306,132,164,139,3009072,230.40736190506982,64.19130322917671,32.0,365.0
BraTS2021_01491,17,left,0.0005452105351451098,136,168,137,3130176,743.9707086502387,225.85448911077722,75.0,1102.0
BraTS2021_01492,3,right,0.9999591920016323,133,167,134,2976274,276.85670373480406,47.21483475063776,128.0,371.0
BraTS2021_01493,6,right,1.0,141,174,141,3459294,681.2045823970354,177.22605561088406,161.0,1136.0
BraTS2021_01494,6,right,0.9548883563825067,133,161,138,2954994,359.8504666734145,59.68953168464014,151.0,459.0
BraTS2021_01495,37,left,0.11260917724392148,145,163,137,3237995,329.49891290896,64.7512997935267,148.0,428.0
BraTS2021_01496,5,right,0.9659768261226136,147,169,136,3378648,183.4142685166862,44.20791302971229,65.0,261.0
BraTS2021_01497,15,right,1.0,137,161,139,3065923,1592.430989607927,505.2241920305678,224.0,2530.0
BraTS2021_01498,40,right,0.8520607229724063,140,171,135,3231900,1047.489275532056,335.0520010316425,105.0,2011.0
BraTS2021_01499,4,right,1.0,137,174,143,3408834,469.31664232813944,130.23350385835332,52.0,720.0
BraTS2021_01500,5,right,0.9999604633693117,135,163,136,2992680,360.31691152560944,155.5966519325542,42.0,695.0
BraTS2021_01501,10,left,0.005150982387958422,138,166,130,2978040,302.19224149569277,66.9528652578255,55.0,395.0
BraTS2021_01502,27,left,0.0027782972243742153,136,165,141,3164040,1112.588176189843,335.18381774189004,143.0,1847.0
BraTS2021_01503,7,right,0.9649813963668199,135,171,138,3185730,1158.9343114373826,408.46287964095944,112.0,1837.0
BraTS2021_01504,4,left,0.0,137,170,141,3283890,1069.5903780564618,437.8041961563218,89.0,1930.0
BraTS2021_01505,7,left,0.00737566658634454,139,164,131,2986276,1190.9846282706421,367.58897172931427,200.0,1977.0
BraTS2021_01506,9,left,0.12323919268427859,135,174,136,3194640,760.1452993609089,228.8015986603653,125.0,1300.0
BraTS2021_01507,3,right,1.0,138,175,140,3381000,616.6567746361812,195.1149398275088,89.0,975.0
BraTS2021_01508,10,left,0.062034531812222814,133,172,137,3134012,667.2792668478434,171.26236679130804,115.0,986.0
BraTS2021_01509,3,right,1.0,126,159,132,2644488,721.3803113417849,221.6403077961537,109.0,1105.0
BraTS2021_01510,18,bilateral/midline,0.8406168026088136,136,174,138,3265632,1183.455262487794,302.73132319641365,237.0,1787.0
BraTS2021_01511,33,left,0.12881520993337908,140,166,138,3207120,997.5509314518686,225.9055141472586,321.0,1465.0
BraTS2021_01512,49,right,0.9772578102268806,133,170,134,3029740,1040.1479945579247,283.83067073247486,197.0,1538.0
BraTS2021_01513,13,right,0.954037751880925,140,165,130,3003000,1299.1493909185606,294.12866523627287,206.0,1831.0
BraTS2021_01514,3,left,0.013237958989031951,138,173,140,3342360,1172.0253697366009,312.61861078190896,234.0,1736.0
BraTS2021_01515,1,right,0.893891096956668,133,180,144,3447360,662.7273998887379,205.74569791011962,227.0,1518.0
BraTS2021_01516,5,left,0.0,144,176,133,3370752,135.86875498227553,56.097406348531436,19.0,311.0
BraTS2021_01517,7,bilateral/midline,0.337002251811857,138,161,138,3066084,407.5336613814995,65.54969252499815,212.0,534.0
BraTS2021_01518,4,right,0.9213134307414359,132,181,140,3344880,9592.057442724896,2039.8187503171346,3544.0,12902.0
BraTS2021_01519,18,left,0.0,131,160,141,2955360,964.5171450879868,224.42561407171945,279.0,1451.0
BraTS2021_01520,1,left,0.0,131,173,143,3240809,8416.091216721015,2859.1529540120364,1627.0,16111.520000000019
BraTS2021_01521,29,bilateral/midline,0.772326913874051,134,170,134,3052520,7166.039384457297,2801.0894045651257,1335.0,17687.0
BraTS2021_01522,2,left,0.0,145,168,137,3337320,320.66025900540575,78.55914667064289,105.0,470.0
BraTS2021_01523,8,right,0.9372531646762746,137,176,140,3375680,323.6019771058853,80.4999994981161,55.0,468.0
BraTS2021_01524,7,right,1.0,138,159,131,2874402,341.10799752140673,74.43158409776335,100.0,509.0
BraTS2021_01525,13,right,1.0,144,171,141,3471984,314.2576617730869,46.598864069666654,168.0,410.0
BraTS2021_01526,17,left,0.05589396675747651,141,171,141,3399651,214.01007667922656,107.60385415728464,20.0,418.0
BraTS2021_01527,5,left,0.0,139,168,144,3362688,330.0351961281273,59.184843517016525,134.0,457.0
BraTS2021_01528,3,right,0.9935759894527312,139,163,140,3171980,1046.087274727463,299.8815146792897,337.0,1661.0
BraTS2021_01529,2,right,0.9998975004758907,141,177,141,3518937,1183.2228868548343,299.38225585704856,432.0,2107.659999999916
BraTS2021_01530,3,bilateral/midline,0.7531319517620888,138,165,139,3165030,1140.148740419241,326.94297807250143,392.0,2320.0
BraTS2021_01531,2,left,0.053704338946814194,135,153,136,2809080,1101.9967588877546,266.02654743809256,356.0,1861.0
BraTS2021_01532,2,right,0.9812503059675919,146,189,139,3835566,1097.528868242567,261.18890179918577,410.0,1639.0
BraTS2021_01533,3,bilateral/midline,0.760613406378962,144,176,138,3497472,1017.0599369319926,248.7576132196701,444.0,1731.0
BraTS2021_01534,4,right,0.9999523317708747,133,182,133,3219398,1952.5536316649439,426.470266169408,629.0,3329.0
BraTS2021_01535,4,left,0.0,135,162,135,2952450,2025.7649831151396,513.71037732567,662.0,3484.0
BraTS2021_01536,11,left,0.0,135,173,139,3246345,1178.3873873270563,255.59501165101545,428.0,1719.0
BraTS2021_01537,1,bilateral/midline,0.8458160652399708,142,167,139,3296246,546.1215938028346,129.92843582968908,208.0,868.0
BraTS2021_01538,1,left,0.0,131,173,145,3286135,405.87275674014705,78.53283576510744,178.30291763305664,582.4310174560546
BraTS2021_01539,2,left,0.0,131,165,136,2939640,3760.182864954567,1069.946184299865,1432.9279541015626,7818.296811523435
BraTS2021_01540,2,left,6.730898671128291e-05,131,172,148,3334736,369.44866579074153,100.28231528475497,140.26522827148438,718.9256835937517
BraTS2021_01541,4,bilateral/midline,0.7262136663992972,128,171,148,3239424,558.3169073156909,139.3170128781881,165.6543731689453,1051.9757080078125
BraTS2021_01542,1,left,0.0,137,180,141,3477060,634.7250086281534,120.52764136449002,242.58779602050782,948.8685302734392
BraTS2021_01543,1,left,0.0,138,181,144,3596832,3238.033166592,736.8654816963358,1141.054833984375,6141.692949218748
BraTS2021_01544,2,left,0.0,141,171,140,3375540,1565.8455133112755,321.64161946442454,618.9942895507812,2372.9541186523443
BraTS2021_01545,4,left,0.008027612896477786,135,176,149,3540240,1082.2993771172642,269.7326703968553,419.55016845703125,2141.1400488281233
BraTS2021_01546,2,right,1.0,132,153,143,2888028,842.983789663005,180.43521530441754,415.18202087402346,1507.741074218749
BraTS2021_01547,4,right,0.949267299543098,139,179,135,3358935,1206.3828159109248,232.42433545779645,534.6250451660156,1958.2001232910154
BraTS2021_01548,2,left,0.0,136,169,134,3079856,2048.5682294260937,350.87559310351276,1090.011212158203,3131.4572509765558
BraTS2021_01549,6,left,0.0014464990812776105,135,151,142,2894670,526.0986038338713,66.77430558984618,325.9303387451172,700.8185418701188
BraTS2021_01550,1,left,0.0032533640226628897,136,158,137,2943856,882.2415084321991,144.83302898456122,441.00630645751954,1272.0601684570313
BraTS2021_01551,1,left,0.0,138,182,141,3541356,426.2315141267871,110.98125051337566,104.78897857666016,626.1073608398439
BraTS2021_01552,1,left,0.01181189222214051,143,198,141,3992274,934.6983414327001,303.4727513202799,234.84610107421878,1985.2396203613266
BraTS2021_01553,1,right,0.9876110961486668,132,173,139,3174204,1024.4895050395417,332.68433569167075,234.2494659423828,1949.2985693359365
BraTS2021_01554,1,bilateral/midline,0.8367858115524598,147,183,143,3846843,3336.5851699767,1088.916458920493,1128.96169921875,7662.398906249991
BraTS2021_01555,1,right,1.0,122,166,140,2835280,672.8114123384947,106.97483253146827,228.83922241210936,891.3966040039063
BraTS2021_01556,1,left,0.0,135,183,142,3508110,1832.8519628720655,455.3978286376494,639.4477868652343,3413.2268408203136
BraTS2021_01557,2,left,0.0,143,179,149,3813953,4107.33278993864,1067.9456388748313,1489.5043334960938,7943.046533203125
BraTS2021_01558,9,left,0.00024117088464495123,143,165,149,3515655,155.20803735929894,47.41025835850112,16.385838508605957,237.34536788940426
BraTS2021_01559,3,right,1.0,136,167,145,3293240,4052.321499855177,1128.7599686875951,1112.9233862304689,8100.82932617188
BraTS2021_01560,2,left,0.03418109335203573,129,158,135,2751570,607.0038646488505,100.84075992132487,313.52105712890625,837.941162109375
BraTS2021_01561,2,right,0.9998562775895699,132,168,137,3038112,562.256796117673,188.1452041254504,43.78429252624512,882.229992675781
BraTS2021_01562,14,right,1.0,137,159,141,3071403,960.9112405310304,210.57967514034902,461.03428649902344,1659.8684692382812
BraTS2021_01563,1,left,0.00042149449906669076,135,174,139,3265110,1259.1730052254986,444.52212842207,310.32019500732423,2687.3512548828103
BraTS2021_01564,1,right,1.0,143,168,138,3315312,428.71560173326594,106.97538983108787,172.34550048828126,831.5398706054674
BraTS2021_01565,1,left,0.08230802478029102,141,203,146,4178958,1297.2144525071697,400.76630847352624,361.8198110961914,2418.7901196289054
BraTS2021_01566,1,left,0.0,135,171,150,3462750,889.5070211264364,168.84404932362952,142.80694580078125,1278.9043896484368
BraTS2021_01567,1,right,0.9704817428659098,131,161,142,2994922,1134.1700794381945,370.08741927348404,218.8851824951172,2131.526630859378
BraTS2021_01568,3,right,0.9427208965747579,144,172,153,3789504,784.3903969605592,200.70857567595186,264.7694976806641,1418.2928222656271
BraTS2021_01569,2,right,0.9999273519796585,129,175,152,3431400,717.6509239978492,238.36520228025995,144.23336547851562,1616.438427734372
BraTS2021_01570,2,left,0.0,146,178,135,3508380,733.1630626117781,160.65054047405025,355.59967163085935,1309.2606347656254
BraTS2021_01571,4,left,0.0,138,168,141,3268944,705.3577358041703,168.55812742329715,350.27149169921876,1320.820158691406
BraTS2021_01572,3,left,0.0,139,173,142,3414674,385.0930325930211,61.72001718876205,214.3985383605957,531.8558105468752
BraTS2021_01573,1,right,0.9551751207729469,135,168,135,3061800,823.8151292062001,161.68479502402988,309.54529296875,1475.38584716797
BraTS2021_01574,3,left,0.0,137,172,143,3369652,525.9149525237856,79.56271480556904,277.7468719482422,712.008251953125
BraTS2021_01575,1,right,0.9645468551305879,135,177,140,3345300,1237.1439940424764,191.08616129507328,484.14982910156255,1586.9871777343758
BraTS2021_01576,2,right,1.0,131,175,143,3278275,1981.9329319285719,521.4883691469412,575.1479248046875,4106.313476562512
BraTS2021_01577,1,left,0.0004130055445994363,135,169,140,3194100,1076.3754494735672,446.818828826173,210.151103515625,2227.810546875002
BraTS2021_01578,3,bilateral/midline,0.5668188632956249,133,165,134,2940630,300.7611512253803,54.500300478504165,163.35906311035157,503.9806640625003
BraTS2021_01579,4,left,0.0,140,160,137,3068800,307.46424912490454,80.65824172737102,64.00807830810547,463.6943505859377
BraTS2021_01580,1,left,0.0,141,186,144,3776544,3654.6215026350287,1095.4839026803359,1162.1460388183593,7876.199082031251
BraTS2021_01581,1,right,0.9770395594048024,141,184,138,3580272,1309.1307408981186,393.129652672188,356.4491162109375,2616.021835937503
BraTS2021_01582,1,left,0.0,133,176,137,3206896,428.2051345047053,113.55439235934084,172.442216796875,831.1251977539077
BraTS2021_01583,1,left,0.0,130,177,136,3129360,389.18300497239534,105.836457643124,115.41609390258789,752.8583874511717
BraTS2021_01584,3,right,0.9999450664147046,143,172,130,3197480,3961.8508154436645,909.17239422418,1633.0970458984375,6533.536621093751
BraTS2021_01585,1,left,0.0,137,161,140,3087980,976.4491938407009,209.5427220169871,485.90694793701175,1827.2850720214835
BraTS2021_01586,1,left,0.0,133,169,150,3371550,2473.3219803762518,947.1268661802599,646.1568829345703,6377.724614257825
BraTS2021_01587,2,bilateral/midline,0.8267570599424474,141,181,142,3623982,457.10691499371796,109.79309609275332,245.45472106933596,951.248991088865
BraTS2021_01588,4,left,0.0,128,169,139,3006848,178.02351299312122,42.70929187089434,60.93833114624023,290.38762268066426
BraTS2021_01589,1,right,1.0,135,169,139,3171285,2205.4727786567514,724.9932064108395,667.9136791992188,4818.680097656257
BraTS2021_01590,1,left,0.0,135,179,134,3238110,146.57978341963764,30.353575177774033,57.4718734741211,208.3105419921877
BraTS2021_01591,4,left,0.0007856654079124109,129,160,139,2868960,302.69957304954096,48.18305060501804,137.65197219848633,382.9048431396484
BraTS2021_01592,3,left,0.0,129,183,149,3517443,1236.750202612181,420.7905070644936,283.89606109619143,2363.1945092773553
BraTS2021_01593,1,right,1.0,124,171,138,2926152,1806.258430720924,619.710979390035,397.73172790527343,3723.678000488273
BraTS2021_01594,2,right,1.0,134,167,134,2998652,1284.4782281752352,434.8663998337639,233.65114074707031,2266.773581542969
BraTS2021_01595,1,right,0.9980147096641465,131,168,137,3015096,125.30633447115933,22.700310349187347,55.59293025970459,209.6590747070311
BraTS2021_01596,27,left,0.0003581751393134699,140,161,155,3493700,1442.56824110166,505.71713427875096,323.0524743652344,2625.0421484374997
BraTS2021_01597,15,right,0.9993156067019847,143,156,138,3078504,1366.6628263541747,459.8441482190692,392.9338702392578,2487.9389453124995
BraTS2021_01598,1,left,0.13723874952076015,142,173,144,3537504,1198.3703591974079,237.92855520267602,656.5093695068359,2093.6358471679673
BraTS2021_01599,11,left,0.00012654623683128224,135,152,138,2831760,1464.7791006657358,617.6641958539948,193.55373016357422,3152.0105346679675
BraTS2021_01600,1,left,0.0,139,165,131,3004485,1338.023063534926,515.8530833501769,203.50240463256836,3025.09207763672
BraTS2021_01601,7,left,0.018715432317175366,141,172,143,3468036,2564.4053146669344,1009.5606400489287,619.7584423828125,6627.299672851561
BraTS2021_01602,5,right,0.9995165679083965,144,175,149,3754800,149.7378719173202,33.654682898166534,69.87536437988281,267.15135559082
BraTS2021_01603,1,left,9.622184909527406e-06,147,169,140,3478020,379.103460032876,101.05924099208761,194.2507196044922,802.9953222656252
BraTS2021_01604,1,right,0.9753124160483191,128,178,138,3144192,515.2859949994371,100.2541707511251,233.7644564819336,791.7059350585934
BraTS2021_01605,10,bilateral/midline,0.22692036007317382,131,180,136,3206880,431.52799371588645,180.86315721323908,63.730408363342285,938.3684088134768
BraTS2021_01606,3,bilateral/midline,0.47209634072334355,133,164,140,3053680,1015.0999031453935,322.21133359747495,231.54610443115234,1753.9519824218764
BraTS2021_01607,2,right,0.9934422936187921,144,189,141,3837456,3414.6528903533567,960.5717882864476,1160.8648852539063,6376.183759765625
BraTS2021_01608,1,right,0.9549993690687019,138,179,147,3631194,498.876075341869,93.23659629529406,218.45289993286133,814.7522277832031
BraTS2021_01609,1,left,0.0,136,169,144,3309696,178.96316190733882,25.553212019810694,96.3687841796875,246.25608245849588
BraTS2021_01610,1,right,0.9156757879432993,125,159,137,2722875,569.9699299956092,109.74317588629494,160.7157470703125,727.4079162597657
BraTS2021_01611,1,left,0.0,134,172,139,3203672,713.454987989633,125.57028818869215,333.3355264282227,972.2697399902344
BraTS2021_01612,3,left,0.0,130,163,138,2924220,2848.140337619596,810.4150965102674,1084.0936669921875,5834.080507812494
BraTS2021_01613,1,left,0.0,144,179,147,3789072,269.08308784866335,78.23567877663002,56.45326461791992,438.78485107421864
BraTS2021_01614,1,left,0.0,139,169,150,3523650,392.00440604311126,65.22279631799815,189.64293060302734,563.67919921875
BraTS2021_01615,2,left,0.0,130,166,143,3085940,469.6600907440831,87.96889551062517,182.90793853759766,698.2750830078115
BraTS2021_01616,3,right,1.0,135,162,138,3018060,1449.8409560063865,444.71466994183197,356.89295074462893,3025.4230883789064
BraTS2021_01617,9,left,0.05012566322256353,132,167,143,3152292,513.2391303307277,91.58666385039402,275.4843667602539,882.4073205566366
BraTS2021_01618,1,right,0.9375474736426336,138,175,151,3646650,320.25464282046534,73.14575358958673,133.35343063354492,583.1051440429671
BraTS2021_01619,2,left,3.2430504132186733e-05,133,167,149,3309439,169.62479363626014,40.67290720726674,65.96304908752441,298.31075012207015
BraTS2021_01620,1,right,1.0,149,157,143,3345199,1115.239944939385,117.03629408435438,780.3799877929687,1420.3270263671893
BraTS2021_01621,1,right,1.0,137,161,149,3286493,1494.677651644443,445.25249676634627,397.0636114501953,2716.927990722658
BraTS2021_01622,3,left,0.0,125,164,134,2747000,294.4673605884791,93.2484514903959,39.437234497070314,501.76763458251963
BraTS2021_01623,3,right,0.9882062070977748,132,164,143,3095664,330.6772041440306,67.85744899212979,147.21424713134766,449.78110961914143
BraTS2021_01624,4,left,0.0,132,179,132,3118896,1287.610779523731,324.57006987651437,265.4549526977539,2376.7382714843725
BraTS2021_01625,1,right,0.9080831492852462,129,178,144,3306528,2106.1903959915367,442.59832251890987,966.2956103515626,3518.418540039054
BraTS2021_01626,5,right,0.9999338099020386,133,172,143,3271268,2532.320216225439,861.6609934258456,706.4376782226562,6058.977558593744
